,completed
66042,0.0
34560,0.0
72832,1.0
28917,1.0
38666,0.0
43241,0.0
78796,0.0
66352,0.0
115395,0.0
123265,1.0
102130,0.0
13392,0.0
29671,1.0
5508,0.0
39997,1.0
112314,0.0
124608,1.0
59115,0.0
101920,0.0
88244,0.0
144108,1.0
41741,1.0
76986,0.0
110566,0.0
16927,1.0
56826,0.0
117295,0.0
45907,1.0
113967,0.0
100605,1.0
1776,0.0
60130,0.0
38211,0.0
65411,0.0
19307,0.0
117090,0.0
18983,0.0
50704,0.0
99461,0.0
3095,0.0
5280,0.0
138841,0.0
57915,0.0
90065,0.0
67400,0.0
96702,1.0
74880,1.0
121905,0.0
32286,0.0
47871,0.0
54723,0.0
45545,1.0
26949,1.0
10386,1.0
123943,0.0
76556,1.0
65096,0.0
71441,1.0
26874,1.0
55430,0.0
118583,1.0
65065,1.0
64495,1.0
68570,0.0
112189,0.0
5835,1.0
52812,0.0
63431,0.0
27656,0.0
119638,1.0
46173,1.0
24040,1.0
91125,0.0
121794,1.0
147332,0.0
91548,0.0
103848,0.0
49363,0.0
13461,1.0
112010,0.0
114818,0.0
113773,0.0
84722,0.0
19022,1.0
98755,0.0
82101,0.0
130044,0.0
82685,0.0
93748,0.0
98241,1.0
68611,0.0
106732,0.0
10627,0.0
55197,0.0
377,0.0
56211,0.0
79859,0.0
116732,1.0
1114,0.0
2452,0.0
71867,0.0
79345,0.0
69433,1.0
118681,0.0
27003,0.0
76627,0.0
48888,0.0
36519,0.0
22468,1.0
13252,0.0
109772,0.0
56360,0.0
136529,1.0
77212,0.0
81224,0.0
98557,0.0
134760,1.0
27541,1.0
16964,0.0
80310,0.0
127738,0.0
58663,0.0
34205,0.0
8811,0.0
141469,1.0
91860,0.0
10438,0.0
91587,0.0
111463,1.0
52878,0.0
5742,1.0
96712,1.0
30285,0.0
55468,0.0
118334,1.0
62870,1.0
124257,0.0
68347,1.0
107818,1.0
86716,0.0
61674,0.0
59070,1.0
109222,1.0
3246,1.0
136801,0.0
9990,1.0
117384,0.0
3562,0.0
119196,0.0
57297,0.0
104513,1.0
53908,0.0
130938,1.0
135389,0.0
22387,0.0
71270,0.0
86785,0.0
5606,0.0
69001,1.0
84313,0.0
79270,1.0
29774,1.0
105122,0.0
35920,0.0
65723,0.0
129993,0.0
27165,1.0
35504,0.0
64094,0.0
56812,0.0
112322,0.0
89403,0.0
12973,0.0
43898,0.0
463,0.0
141062,0.0
64212,0.0
66617,0.0
29485,0.0
128471,0.0
82170,0.0
61684,0.0
17413,0.0
113894,1.0
94479,0.0
143039,1.0
99932,0.0
17857,0.0
137737,0.0
96003,0.0
8662,0.0
36789,0.0
42160,0.0
118808,0.0
62088,1.0
144597,1.0
91810,0.0
136526,0.0
109361,1.0
61812,1.0
15302,0.0
50370,0.0
76914,0.0
3136,0.0
53253,0.0
146902,1.0
23481,0.0
139847,0.0
75963,0.0
77413,0.0
92291,0.0
6146,0.0
108444,0.0
48684,0.0
40817,0.0
113089,0.0
60192,0.0
113945,0.0
14552,0.0
121117,0.0
78601,1.0
61254,0.0
108639,1.0
119330,0.0
25133,0.0
88187,0.0
50695,0.0
89956,0.0
85815,1.0
41027,1.0
16578,0.0
112545,0.0
71665,0.0
1967,1.0
102399,1.0
105833,0.0
85837,0.0
8033,0.0
101179,0.0
101616,0.0
105559,0.0
12060,0.0
143850,0.0
102262,0.0
105131,1.0
34488,1.0
2854,0.0
115751,0.0
64631,0.0
382,0.0
68715,0.0
91880,0.0
117984,1.0
15089,0.0
54787,0.0
107874,0.0
31666,0.0
67947,0.0
143383,1.0
139442,0.0
74350,1.0
91446,0.0
116947,1.0
128487,1.0
81414,1.0
148714,1.0
21226,0.0
97087,0.0
110805,1.0
58129,1.0
35063,0.0
96330,1.0
19045,0.0
37712,0.0
44676,0.0
309,1.0
79189,0.0
44588,0.0
126332,0.0
113406,0.0
98273,1.0
130915,0.0
89852,0.0
102437,1.0
147522,0.0
90320,0.0
5207,0.0
141959,0.0
110896,0.0
86893,0.0
74842,0.0
75922,0.0
86161,0.0
39798,0.0
102040,0.0
54386,1.0
72865,0.0
27411,0.0
106322,1.0
70812,0.0
50813,0.0
4994,0.0
119126,0.0
77720,0.0
59099,1.0
144308,0.0
94427,0.0
84262,0.0
60412,0.0
82811,0.0
113424,0.0
45274,1.0
56452,0.0
86908,1.0
82320,0.0
136995,1.0
50989,0.0
25783,0.0
140386,0.0
55672,1.0
51265,0.0
26172,1.0
20178,1.0
47952,1.0
92016,0.0
134997,1.0
33759,0.0
60754,1.0
16736,0.0
137239,1.0
71584,0.0
135962,0.0
100764,0.0
42403,0.0
107397,0.0
62719,0.0
98388,1.0
47802,0.0
10974,0.0
75529,0.0
39735,0.0
67746,0.0
111378,0.0
46866,0.0
96907,1.0
4310,0.0
21934,0.0
53753,0.0
53616,0.0
1758,0.0
29964,0.0
7656,0.0
53250,0.0
88424,0.0
14076,0.0
94690,0.0
41158,0.0
88990,0.0
124450,0.0
20433,0.0
132874,1.0
37370,0.0
113128,0.0
93297,0.0
91628,0.0
44568,0.0
133615,0.0
96352,0.0
3184,0.0
80380,0.0
22292,1.0
97218,0.0
123927,1.0
13128,0.0
128034,0.0
60620,0.0
95805,1.0
62834,0.0
65734,0.0
40718,0.0
136194,1.0
136784,0.0
99455,1.0
99231,1.0
117304,0.0
77123,1.0
22709,0.0
52216,1.0
52810,0.0
68935,0.0
111261,0.0
47168,0.0
109245,0.0
106619,1.0
40,1.0
68970,0.0
84881,1.0
88755,0.0
134317,0.0
101796,0.0
80815,1.0
123243,1.0
10247,0.0
93145,0.0
100212,1.0
107895,0.0
5388,0.0
21296,0.0
124178,1.0
103576,0.0
29649,1.0
145327,0.0
905,1.0
93134,0.0
47462,1.0
85457,0.0
72410,1.0
131209,1.0
65164,0.0
10327,1.0
29703,0.0
98994,0.0
95383,1.0
95183,1.0
29542,0.0
50869,1.0
59420,0.0
146314,0.0
35569,0.0
55303,0.0
14313,1.0
123122,0.0
130518,0.0
88609,0.0
46914,1.0
128052,1.0
124660,0.0
46767,1.0
95086,0.0
120876,1.0
87813,0.0
63752,1.0
117708,0.0
51223,0.0
7728,0.0
111536,1.0
52876,0.0
76983,1.0
41879,0.0
7589,1.0
96978,1.0
93935,1.0
77031,1.0
84323,0.0
145614,0.0
65467,1.0
92907,0.0
54967,0.0
125949,0.0
9452,0.0
114986,1.0
18836,0.0
9339,0.0
1007,0.0
103974,0.0
100200,1.0
63064,0.0
127482,1.0
81186,1.0
92129,1.0
78368,0.0
128713,0.0
43991,0.0
113478,0.0
28040,0.0
40104,0.0
84183,0.0
79753,0.0
90443,0.0
65502,0.0
86061,0.0
75142,0.0
104965,0.0
113514,0.0
88079,0.0
98603,0.0
79108,0.0
25608,0.0
69311,0.0
74412,0.0
31560,1.0
109104,0.0
90234,0.0
141353,1.0
94050,0.0
64531,1.0
82567,0.0
100657,0.0
128397,1.0
5923,0.0
121260,0.0
141863,1.0
26777,0.0
6038,0.0
89957,0.0
35941,0.0
110562,0.0
65025,1.0
129766,0.0
68379,1.0
91873,0.0
76292,1.0
50404,1.0
39030,0.0
109262,1.0
93054,1.0
140078,0.0
33961,0.0
67239,0.0
70245,0.0
110279,0.0
113170,0.0
127810,0.0
137629,0.0
125727,0.0
121580,0.0
52315,1.0
88262,1.0
145396,0.0
46927,0.0
108288,0.0
118423,0.0
137328,0.0
10023,0.0
73527,0.0
141316,0.0
55194,1.0
93413,0.0
146136,1.0
108322,0.0
3682,0.0
23145,0.0
90375,0.0
72954,0.0
64128,0.0
72829,0.0
118002,0.0
72312,0.0
112216,0.0
94177,0.0
94089,0.0
122154,1.0
46855,1.0
97378,1.0
81600,0.0
65071,0.0
112825,1.0
144412,1.0
7653,0.0
25117,0.0
105718,1.0
143230,0.0
114941,0.0
74498,1.0
49829,1.0
85126,0.0
34731,0.0
124994,0.0
46243,0.0
84513,1.0
18743,0.0
71736,1.0
21570,0.0
30860,0.0
26273,0.0
85319,1.0
123749,0.0
73404,0.0
64779,0.0
54277,0.0
110788,0.0
76029,0.0
14748,0.0
59237,0.0
119375,0.0
64486,0.0
24928,0.0
30196,1.0
75703,0.0
112819,0.0
117320,0.0
120547,0.0
15491,0.0
76555,0.0
101942,1.0
118012,0.0
5967,0.0
121218,1.0
146616,0.0
84712,0.0
80975,0.0
59144,0.0
105717,0.0
140117,0.0
35113,0.0
93107,1.0
16047,0.0
120801,0.0
9099,1.0
143411,0.0
54978,1.0
68903,0.0
124941,0.0
148499,0.0
137935,0.0
128463,0.0
17951,0.0
25251,0.0
7395,0.0
113708,1.0
12868,0.0
11418,0.0
116969,1.0
19496,0.0
139946,1.0
105322,0.0
145347,0.0
39755,0.0
72517,0.0
73773,0.0
85047,0.0
138833,0.0
69244,0.0
89046,0.0
61142,1.0
34477,1.0
10037,0.0
10986,0.0
14774,1.0
118893,0.0
73155,0.0
32580,0.0
83993,0.0
141388,0.0
8157,0.0
31894,1.0
94958,0.0
95413,0.0
116252,0.0
77115,0.0
13342,0.0
119444,0.0
83783,0.0
112323,0.0
11117,0.0
107430,0.0
90870,1.0
121141,0.0
133366,0.0
95948,0.0
84836,0.0
20109,0.0
36845,1.0
9616,0.0
108690,1.0
98627,0.0
117231,0.0
31450,0.0
117155,0.0
36098,0.0
65684,0.0
50038,0.0
96783,0.0
97810,0.0
137646,0.0
103022,0.0
13829,1.0
16883,0.0
53266,0.0
117625,1.0
4782,0.0
6851,0.0
110061,1.0
45532,0.0
114932,1.0
260,1.0
102382,0.0
66053,0.0
99472,0.0
136291,0.0
84667,1.0
56315,1.0
90797,0.0
35904,0.0
74164,1.0
71127,0.0
99944,0.0
93425,0.0
120849,0.0
54372,1.0
135917,0.0
71476,0.0
29364,0.0
64401,0.0
24327,0.0
86548,0.0
66652,0.0
9734,0.0
108916,0.0
53134,0.0
34619,0.0
45469,1.0
100294,1.0
68512,0.0
9855,0.0
17520,0.0
111851,0.0
82062,1.0
113222,0.0
25569,0.0
27017,1.0
110018,0.0
111186,0.0
67591,1.0
141842,0.0
129808,1.0
82337,0.0
42446,1.0
124538,0.0
53608,0.0
140375,0.0
71256,0.0
70353,0.0
7102,1.0
140431,0.0
115350,0.0
116657,0.0
10035,0.0
101077,0.0
16233,0.0
136283,0.0
126119,0.0
89549,0.0
55258,1.0
45256,0.0
135991,0.0
29105,0.0
140549,0.0
44780,0.0
128276,0.0
8416,1.0
143558,1.0
80406,1.0
19764,0.0
62831,0.0
48514,1.0
40694,0.0
90784,1.0
23703,0.0
135245,0.0
125309,0.0
130399,0.0
144210,0.0
18921,0.0
121788,0.0
117641,1.0
87756,0.0
72904,0.0
74686,0.0
123211,1.0
16510,0.0
116536,0.0
108767,0.0
135177,0.0
129287,0.0
61147,0.0
140438,0.0
28830,0.0
26879,0.0
13472,0.0
10403,0.0
45364,0.0
23422,1.0
148523,0.0
25218,1.0
55461,0.0
108336,0.0
6238,0.0
137723,0.0
86786,1.0
69282,0.0
7602,0.0
93079,0.0
12626,0.0
53942,1.0
24031,1.0
109573,1.0
29365,0.0
99611,1.0
26145,1.0
5876,0.0
9154,0.0
43575,0.0
56593,0.0
139147,0.0
76443,1.0
51353,0.0
118570,1.0
132021,0.0
83991,0.0
116359,0.0
24577,1.0
144786,0.0
95157,0.0
146517,1.0
93402,0.0
67507,0.0
125990,0.0
71930,0.0
104266,1.0
48373,0.0
77245,0.0
113342,1.0
107722,0.0
25162,1.0
63835,0.0
99894,0.0
105531,0.0
132315,0.0
80356,0.0
121111,0.0
64973,1.0
9304,1.0
26724,0.0
146081,0.0
127610,0.0
27179,0.0
82098,0.0
103474,0.0
72249,0.0
144585,0.0
87782,0.0
81596,0.0
127443,1.0
80309,0.0
122851,0.0
81312,0.0
36813,0.0
109429,0.0
10270,0.0
57382,1.0
136623,0.0
51793,0.0
59290,0.0
93712,1.0
127806,0.0
124688,0.0
37421,0.0
70758,0.0
51322,0.0
28405,0.0
120116,0.0
58159,0.0
63089,1.0
71885,1.0
125519,0.0
37344,0.0
98150,0.0
102241,0.0
40963,1.0
56980,0.0
60584,0.0
93873,0.0
26193,0.0
136130,0.0
19113,0.0
21130,1.0
35926,0.0
36742,1.0
98422,1.0
105667,0.0
37079,0.0
79711,0.0
141512,1.0
67996,0.0
68525,1.0
67769,1.0
77,0.0
40367,0.0
5041,0.0
41044,1.0
53605,1.0
124247,1.0
56828,0.0
103410,1.0
76785,0.0
4743,0.0
51066,1.0
96801,0.0
12013,0.0
26612,0.0
90312,0.0
60581,0.0
15504,0.0
95102,0.0
140553,1.0
47966,0.0
6457,0.0
111553,0.0
74113,0.0
95133,0.0
5130,0.0
71869,1.0
10346,0.0
41829,0.0
138386,0.0
56111,1.0
114324,0.0
37933,0.0
11560,0.0
123137,0.0
42296,0.0
15036,0.0
66040,0.0
107154,0.0
22385,0.0
10484,0.0
50647,0.0
33392,0.0
23452,1.0
50119,0.0
91582,0.0
55135,1.0
18716,1.0
58442,0.0
56364,0.0
107320,1.0
6380,1.0
140730,0.0
115966,0.0
21314,0.0
30903,0.0
44209,0.0
80827,0.0
74496,0.0
136665,0.0
109002,0.0
23839,0.0
22944,0.0
117541,0.0
44294,0.0
90703,0.0
78467,0.0
40804,0.0
71558,0.0
18531,1.0
36565,0.0
111420,0.0
103374,1.0
8521,0.0
106928,0.0
79041,0.0
134658,1.0
13113,0.0
128367,0.0
137048,0.0
82957,0.0
99791,0.0
84291,0.0
2606,0.0
56559,0.0
66320,0.0
50685,0.0
108756,0.0
39677,0.0
86280,0.0
2300,0.0
73368,0.0
16316,0.0
130793,1.0
27067,0.0
8854,0.0
10254,1.0
101215,1.0
111045,0.0
52698,1.0
135576,0.0
68049,1.0
96076,0.0
114866,0.0
104297,0.0
90000,1.0
115902,0.0
37481,1.0
120188,0.0
93011,1.0
139271,0.0
65860,0.0
467,0.0
78003,0.0
17057,1.0
30797,0.0
73064,1.0
100404,0.0
119047,0.0
32550,1.0
114635,1.0
94186,0.0
27420,0.0
46947,0.0
67928,0.0
54593,0.0
24534,0.0
70181,1.0
12196,0.0
135091,0.0
54854,0.0
115929,1.0
19486,0.0
5599,0.0
95955,1.0
133602,0.0
15712,0.0
147050,1.0
20959,0.0
106140,0.0
38816,0.0
71907,0.0
129932,1.0
80863,1.0
125754,1.0
93591,0.0
102513,0.0
79359,0.0
17874,0.0
37175,0.0
127093,0.0
67859,1.0
145918,0.0
36361,0.0
109112,0.0
74090,1.0
89599,0.0
13923,0.0
15888,0.0
142660,0.0
38103,1.0
65168,0.0
8427,0.0
130455,0.0
13849,0.0
34020,0.0
66749,0.0
137950,0.0
107834,1.0
147583,0.0
128224,0.0
141895,0.0
49107,0.0
90554,1.0
145326,0.0
1074,0.0
51859,0.0
69464,0.0
24104,0.0
61904,0.0
92846,0.0
125611,0.0
71162,0.0
98030,0.0
19215,0.0
30562,0.0
49377,0.0
147628,0.0
131490,0.0
110466,0.0
54218,1.0
84461,0.0
98216,1.0
46645,0.0
32136,1.0
23154,0.0
45349,0.0
54939,1.0
134005,0.0
81783,0.0
70681,1.0
119894,0.0
96728,0.0
23527,0.0
29465,0.0
72801,0.0
15341,0.0
77529,0.0
64377,0.0
98811,0.0
66657,0.0
84634,0.0
81549,0.0
95974,0.0
119985,0.0
33889,0.0
123584,0.0
71879,1.0
90318,0.0
128748,0.0
110405,0.0
48687,0.0
61670,0.0
74333,0.0
138627,0.0
148323,1.0
148708,1.0
31900,1.0
97418,0.0
116165,0.0
73853,0.0
109021,1.0
137873,0.0
50650,0.0
61585,0.0
5391,0.0
88713,0.0
92840,0.0
58498,1.0
87951,0.0
42631,0.0
87482,0.0
67483,0.0
49073,1.0
84005,0.0
14108,1.0
117794,0.0
140023,1.0
66240,1.0
22649,1.0
68692,0.0
142947,0.0
73533,0.0
32821,0.0
80299,0.0
62988,0.0
10622,1.0
123693,0.0
45184,0.0
18918,0.0
113421,1.0
15737,0.0
64896,0.0
111855,0.0
20085,0.0
48147,1.0
76573,0.0
100413,0.0
130833,0.0
94530,0.0
62981,0.0
75213,0.0
40583,0.0
84039,1.0
12354,1.0
123039,0.0
14832,0.0
123067,0.0
26357,0.0
8305,0.0
93636,0.0
49122,0.0
103646,0.0
77831,0.0
135744,0.0
53142,0.0
137036,0.0
110084,0.0
126506,0.0
62931,0.0
29627,1.0
12182,1.0
61459,0.0
54902,0.0
30577,0.0
129529,0.0
42268,0.0
48046,0.0
126469,1.0
47984,0.0
87284,0.0
3787,1.0
14768,0.0
49951,0.0
126883,0.0
99188,0.0
75662,0.0
34268,0.0
69215,0.0
18830,0.0
135291,1.0
90880,0.0
93897,0.0
108632,0.0
118017,1.0
72491,0.0
96079,0.0
141375,0.0
35348,1.0
33757,0.0
10961,1.0
67828,0.0
75737,0.0
97410,0.0
21897,0.0
17868,1.0
141903,0.0
127852,0.0
16219,1.0
67525,1.0
79824,0.0
14181,0.0
21148,1.0
29211,0.0
109616,0.0
109587,0.0
11031,1.0
140144,0.0
28858,0.0
114424,0.0
20269,0.0
66653,0.0
48474,0.0
113797,0.0
81988,0.0
127813,0.0
132683,0.0
58139,0.0
120895,0.0
61018,0.0
17948,0.0
8153,0.0
141727,0.0
70269,1.0
25913,0.0
38485,1.0
104760,0.0
129546,0.0
83467,1.0
123467,0.0
42098,0.0
68074,0.0
109949,0.0
135610,0.0
135465,0.0
73966,0.0
34688,1.0
134206,0.0
120527,0.0
122880,0.0
38273,1.0
92573,0.0
127192,0.0
115653,1.0
125214,0.0
71236,0.0
63377,1.0
59505,0.0
14244,0.0
67053,0.0
81903,0.0
107916,0.0
65832,0.0
15989,0.0
49234,0.0
13303,0.0
57334,1.0
78789,0.0
64385,1.0
17722,0.0
88878,1.0
28611,0.0
33951,0.0
98153,1.0
63467,1.0
8370,1.0
80303,0.0
141064,1.0
138600,0.0
34337,0.0
13599,0.0
32825,0.0
51939,0.0
47611,1.0
50320,0.0
80136,1.0
19897,0.0
4456,0.0
46594,0.0
6666,1.0
6015,0.0
113975,0.0
136299,0.0
52274,0.0
81397,0.0
22283,0.0
1716,1.0
2668,0.0
140471,0.0
119970,0.0
34750,0.0
128368,0.0
41923,1.0
59937,0.0
14808,0.0
84699,1.0
93848,1.0
73758,0.0
87672,1.0
42415,1.0
31612,0.0
126406,0.0
50533,1.0
127792,0.0
43674,0.0
1184,0.0
51268,1.0
107989,0.0
62230,0.0
146359,0.0
141550,1.0
67182,0.0
3571,0.0
144013,0.0
35927,0.0
95136,0.0
110983,0.0
102294,0.0
107373,0.0
107108,1.0
50416,0.0
34691,0.0
81590,1.0
74557,0.0
22998,1.0
90308,1.0
146062,0.0
79696,1.0
16774,1.0
87470,0.0
91799,0.0
59488,1.0
123801,0.0
130892,0.0
141039,0.0
124811,1.0
65646,1.0
63274,1.0
6654,1.0
19450,0.0
125279,0.0
39322,0.0
146907,1.0
44456,0.0
90747,0.0
66615,0.0
131192,0.0
23498,0.0
13007,0.0
95623,0.0
65430,0.0
6140,0.0
45193,0.0
89778,0.0
86882,0.0
17530,1.0
108084,0.0
60320,0.0
30651,0.0
69908,0.0
89355,0.0
73931,0.0
102622,0.0
42802,0.0
18555,0.0
89505,0.0
97830,1.0
116161,1.0
118522,0.0
142954,0.0
55606,0.0
110113,1.0
129250,0.0
57635,1.0
62556,1.0
15358,0.0
75519,1.0
111058,1.0
13315,1.0
9988,0.0
103151,0.0
118398,0.0
76705,1.0
86097,0.0
32767,0.0
51121,0.0
98966,0.0
144616,0.0
46370,0.0
2758,0.0
45135,0.0
2294,1.0
11278,1.0
140601,1.0
75039,0.0
108896,0.0
129840,0.0
136287,0.0
6115,0.0
69380,0.0
87859,0.0
28924,0.0
101741,0.0
97613,1.0
14697,0.0
105946,0.0
121157,0.0
9164,1.0
85317,0.0
64173,1.0
81420,0.0
124797,0.0
64990,0.0
142855,0.0
65492,0.0
51072,1.0
57061,0.0
105428,0.0
85092,0.0
132162,0.0
32725,0.0
45080,0.0
13886,0.0
10272,0.0
130187,0.0
6900,0.0
66945,0.0
35684,0.0
127199,0.0
78342,1.0
17410,0.0
116958,0.0
126327,0.0
44695,0.0
34821,0.0
67255,0.0
34647,1.0
44037,0.0
3474,0.0
75473,0.0
111913,0.0
122314,1.0
82363,0.0
30248,1.0
63320,0.0
71546,0.0
40501,1.0
54670,0.0
17029,1.0
136243,0.0
125697,0.0
81048,0.0
107678,0.0
3883,0.0
115090,0.0
103444,1.0
51149,0.0
76422,0.0
18516,1.0
62244,0.0
1316,0.0
42653,0.0
30481,1.0
141938,0.0
42303,1.0
2053,1.0
35288,1.0
40017,1.0
132077,1.0
133587,0.0
124690,0.0
33088,0.0
21828,0.0
64459,0.0
101207,0.0
46378,0.0
9811,0.0
38114,0.0
31492,1.0
29392,0.0
106689,0.0
78109,0.0
125030,1.0
95387,0.0
3449,0.0
76093,0.0
120199,0.0
104728,0.0
115337,1.0
93793,0.0
139477,0.0
135405,0.0
21096,0.0
120298,0.0
3951,0.0
6350,0.0
90882,0.0
93784,0.0
4036,0.0
104484,0.0
118411,0.0
83049,0.0
114140,0.0
68533,1.0
91257,1.0
141922,0.0
143798,0.0
7840,0.0
142184,0.0
34717,0.0
103653,0.0
436,0.0
86647,0.0
136838,0.0
67358,1.0
119734,0.0
13225,0.0
118707,1.0
131923,0.0
59169,0.0
37439,0.0
138260,1.0
48239,1.0
62526,0.0
119983,0.0
36237,0.0
6087,1.0
105066,0.0
36879,1.0
137131,0.0
81688,1.0
125067,0.0
33136,0.0
48184,0.0
1100,0.0
73269,0.0
131467,0.0
139222,0.0
6855,0.0
65261,0.0
43133,1.0
17007,0.0
106162,1.0
125786,0.0
138639,0.0
90455,0.0
1760,1.0
90912,0.0
175,0.0
22957,0.0
2406,0.0
119969,0.0
143880,0.0
15298,0.0
75908,0.0
62355,1.0
16207,0.0
15685,1.0
77319,0.0
10398,0.0
120306,1.0
70825,0.0
30451,1.0
92433,0.0
79149,0.0
138848,1.0
75605,1.0
23601,1.0
88507,0.0
7105,1.0
78962,0.0
45589,0.0
143986,0.0
109838,1.0
92484,0.0
86777,0.0
13773,0.0
3434,0.0
32058,0.0
143985,0.0
132845,0.0
127256,0.0
27007,0.0
63355,0.0
58157,0.0
28194,0.0
88545,0.0
134928,0.0
133368,0.0
123722,1.0
1142,0.0
43735,0.0
11485,0.0
129983,0.0
76899,0.0
144022,0.0
111630,0.0
7474,0.0
47030,0.0
84537,0.0
70310,1.0
146654,0.0
32006,0.0
90404,0.0
117700,0.0
37780,0.0
88217,0.0
101633,1.0
36671,1.0
98882,0.0
95609,1.0
118303,0.0
43759,0.0
50077,0.0
38685,0.0
1191,0.0
78835,0.0
69545,1.0
104935,0.0
136492,1.0
24148,0.0
75149,1.0
146787,1.0
24151,0.0
102476,0.0
122144,0.0
130780,1.0
30913,0.0
13468,0.0
57578,0.0
18146,0.0
23398,1.0
141274,1.0
47169,0.0
43016,1.0
50246,1.0
13860,1.0
51110,0.0
91280,1.0
102983,1.0
67399,0.0
115309,0.0
56324,0.0
78484,0.0
89280,0.0
148426,0.0
957,0.0
129909,1.0
34484,0.0
26186,0.0
86919,0.0
104436,1.0
58864,0.0
44306,0.0
44092,0.0
95156,0.0
58233,0.0
8670,0.0
99315,0.0
82668,0.0
88650,0.0
134858,1.0
12564,0.0
132912,1.0
37619,0.0
39263,1.0
81993,0.0
121294,1.0
116439,0.0
62915,0.0
17825,0.0
9498,1.0
29010,0.0
75945,0.0
19901,0.0
74371,1.0
110518,0.0
129222,1.0
115886,0.0
47124,1.0
147852,0.0
26195,1.0
141153,0.0
73114,0.0
73433,0.0
71898,1.0
61997,0.0
145950,1.0
13287,0.0
71493,0.0
57516,0.0
25801,1.0
45724,1.0
56155,1.0
72404,0.0
58765,0.0
58688,0.0
56748,0.0
50312,0.0
78546,1.0
122068,0.0
118360,0.0
46338,0.0
65064,0.0
132236,0.0
7885,1.0
28207,1.0
59723,0.0
42615,0.0
132850,0.0
148141,0.0
98403,0.0
108862,1.0
147119,1.0
39252,1.0
93731,1.0
7219,1.0
77530,1.0
37613,0.0
57455,0.0
79828,0.0
32227,0.0
122267,0.0
57688,0.0
126534,0.0
35024,0.0
122543,0.0
102354,0.0
112115,0.0
124294,0.0
143523,1.0
69567,1.0
38461,0.0
114842,1.0
79319,0.0
32368,1.0
141770,0.0
81134,1.0
79217,0.0
38805,0.0
122574,0.0
113141,0.0
57084,0.0
87867,0.0
143224,0.0
15392,0.0
100180,0.0
31566,0.0
127436,0.0
12865,0.0
81754,1.0
48403,0.0
124111,0.0
25940,0.0
66672,0.0
16949,0.0
33010,0.0
118313,0.0
78670,0.0
122602,0.0
71607,0.0
48717,0.0
67734,0.0
33606,0.0
128262,0.0
114251,0.0
100375,0.0
140752,1.0
91162,0.0
30209,0.0
124096,1.0
54038,0.0
70975,0.0
105606,0.0
135714,0.0
126579,0.0
62836,0.0
29727,0.0
17701,0.0
65863,0.0
79020,0.0
54890,0.0
85697,1.0
8841,0.0
13088,0.0
47686,0.0
29986,0.0
131577,0.0
76368,0.0
78005,0.0
142055,0.0
85441,0.0
7124,1.0
130233,0.0
118180,0.0
82673,1.0
123044,1.0
41992,0.0
148728,0.0
138553,0.0
55178,0.0
17239,0.0
110019,0.0
9286,0.0
31030,1.0
16903,0.0
95683,1.0
63735,1.0
25188,0.0
27943,0.0
44289,1.0
127507,0.0
48740,0.0
72152,1.0
101185,0.0
43704,0.0
120681,0.0
98867,1.0
36075,1.0
98791,0.0
71896,0.0
14383,0.0
22190,0.0
3927,0.0
31441,0.0
145304,1.0
64124,0.0
83178,0.0
97426,1.0
43318,0.0
87574,1.0
141595,0.0
144811,1.0
91396,0.0
137895,0.0
76,0.0
133671,1.0
141056,1.0
123945,0.0
118501,0.0
5598,0.0
76285,1.0
84877,0.0
103010,1.0
95715,0.0
47509,1.0
388,0.0
113333,0.0
5205,0.0
1505,0.0
136672,0.0
92570,1.0
95340,0.0
52943,0.0
45764,0.0
123085,0.0
123254,0.0
101062,0.0
110118,0.0
138821,0.0
98199,0.0
147958,0.0
119332,1.0
48662,0.0
96778,0.0
47638,0.0
117889,0.0
126408,0.0
55963,0.0
118801,0.0
80144,0.0
50361,0.0
126391,0.0
119316,1.0
111959,0.0
65675,1.0
53954,0.0
66655,0.0
75001,1.0
39010,1.0
17386,1.0
86547,0.0
46782,0.0
20481,1.0
57851,1.0
106903,1.0
59485,0.0
4216,0.0
33097,0.0
74238,0.0
16055,0.0
42915,1.0
26248,0.0
146185,0.0
9576,0.0
75008,0.0
125998,1.0
123530,0.0
9493,1.0
27222,1.0
98227,0.0
140643,0.0
127460,0.0
20639,1.0
71785,0.0
40830,1.0
22432,1.0
58804,0.0
93738,0.0
76302,0.0
14686,0.0
42289,1.0
112890,0.0
63790,0.0
54592,0.0
109956,1.0
111039,0.0
49291,0.0
25813,0.0
78443,0.0
78608,0.0
64383,0.0
97013,1.0
95390,0.0
129751,0.0
133450,0.0
5167,0.0
11287,1.0
41954,0.0
139044,0.0
53257,1.0
15827,0.0
129509,0.0
8239,1.0
8697,1.0
148592,0.0
23512,1.0
23518,0.0
135609,0.0
76088,1.0
10910,0.0
76436,0.0
88704,0.0
75657,0.0
134626,0.0
33773,1.0
66436,0.0
148803,0.0
43289,0.0
95237,1.0
78497,1.0
136110,0.0
93969,0.0
116404,0.0
24443,1.0
17201,0.0
72823,0.0
122021,0.0
90899,0.0
100890,0.0
22187,0.0
111968,0.0
20094,0.0
8625,0.0
32505,1.0
41504,0.0
39648,0.0
39949,0.0
48643,1.0
75302,1.0
86427,0.0
73069,0.0
90611,0.0
43067,1.0
14143,0.0
68302,0.0
66215,0.0
93774,1.0
121183,1.0
30752,0.0
55661,0.0
33405,1.0
115965,0.0
131579,1.0
64789,0.0
